,accuracy,loss,val_accuracy,val_loss
31,0.9958999752998352,0.011368438601493835,0.5180327892303467,7.396721363067627
32,0.9958999752998352,0.014092633500695229,0.9163934588432312,0.40176087617874146
33,1.0,0.0020382069051265717,0.9524590373039246,0.24731968343257904
34,1.0,0.0007448302931152284,0.9491803050041199,0.2051316499710083
35,1.0,0.00029477529460564256,0.9491803050041199,0.2234920859336853
36,1.0,0.0001936392072821036,0.9524590373039246,0.21105051040649414
37,1.0,0.00016580439114477485,0.9524590373039246,0.21049116551876068
38,1.0,0.0001340744929620996,0.9524590373039246,0.2113422304391861
39,1.0,0.00011344355880282819,0.9540983438491821,0.21213524043560028
40,1.0,0.00010106708214152604,0.9540983438491821,0.21388782560825348
41,1.0,8.853313192958012e-05,0.9540983438491821,0.21546900272369385
42,1.0,7.959920185385272e-05,0.9540983438491821,0.21701647341251373
43,1.0,7.974842446856201e-05,0.9557377099990845,0.22012877464294434
44,1.0,7.258186087710783e-05,0.9524590373039246,0.2235872894525528
45,1.0,6.936636054888368e-05,0.9540983438491821,0.2204991579055786
46,1.0,5.928619793849066e-05,0.9573770761489868,0.22097203135490417
47,1.0,5.8196292229695246e-05,0.9557377099990845,0.2217763364315033
48,1.0,5.0354807171970606e-05,0.9540983438491821,0.2236105054616928
49,1.0,5.026556391385384e-05,0.9557377099990845,0.22625227272510529
50,1.0,4.2105068132514134e-05,0.9540983438491821,0.2252427190542221
51,1.0,4.3116044253110886e-05,0.9540983438491821,0.22562693059444427
52,1.0,3.9961687434697524e-05,0.9557377099990845,0.22813265025615692
53,1.0,3.6406137951416895e-05,0.9557377099990845,0.2287043035030365
54,1.0,3.645292963483371e-05,0.9540983438491821,0.2287774235010147
55,1.0,3.5634744563139975e-05,0.9557377099990845,0.22951072454452515
56,1.0,3.156786260660738e-05,0.9540983438491821,0.2312169373035431
57,1.0,3.452198870945722e-05,0.9557377099990845,0.23254483938217163
58,1.0,2.834682527463883e-05,0.9557377099990845,0.23274168372154236
59,1.0,2.8060065233148634e-05,0.9557377099990845,0.23347535729408264
60,1.0,2.4777047656243667e-05,0.9557377099990845,0.23396626114845276
61,1.0,2.5987181288655847e-05,0.9540983438491821,0.23375503718852997
62,1.0,2.4603783458587714e-05,0.9557377099990845,0.2354874163866043
63,1.0,2.3651571609661914e-05,0.9524590373039246,0.23700591921806335
64,1.0,2.207856232416816e-05,0.9557377099990845,0.23581945896148682
65,1.0,1.9276478269603103e-05,0.9524590373039246,0.2378549575805664
66,1.0,1.8095759514835663e-05,0.9524590373039246,0.23993079364299774
67,1.0,1.72361615113914e-05,0.9524590373039246,0.24054795503616333
68,1.0,1.6755753676989116e-05,0.9508196711540222,0.24527497589588165
69,1.0,1.4913411177985836e-05,0.9524590373039246,0.24483762681484222
70,1.0,1.6175581549759954e-05,0.9524590373039246,0.24553993344306946
71,1.0,1.446167425456224e-05,0.9524590373039246,0.2444082349538803
72,1.0,1.4628187273046933e-05,0.9524590373039246,0.24494871497154236
73,1.0,1.4108144569036085e-05,0.9524590373039246,0.24585174024105072
74,1.0,1.3507090443454217e-05,0.9524590373039246,0.24783383309841156
75,1.0,1.2264535143913236e-05,0.9524590373039246,0.24888876080513
76,1.0,1.1389697647246066e-05,0.9508196711540222,0.2501194477081299
77,1.0,1.1162420378241222e-05,0.9508196711540222,0.25143659114837646
78,1.0,1.0249786100757774e-05,0.9524590373039246,0.2515977621078491
79,1.0,9.817628779273946e-06,0.9508196711540222,0.2531791031360626
